V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60,Специфические расстройства личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.0,Параноидное расстройство личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.1,Шизоидное расстройство личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.2,Диссоциальное расстройство личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.3,Эмоционально неустойчивое расстройство личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.4,Истерическое расстройство личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.5,Ананкастное расстройство личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.6,Тревожное (уклоняющееся) расстройство личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.7,Расстройство типа зависимой личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.8,Другие специфические расстройства личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F60.9,Расстройство личности неуточненное
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F61,Смешанные и другие расстройства личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F62,"Стойкие изменения личности, не связанные с повреждением или болезнью головного мозга"
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F62.0,Стойкое изменение личности после переживания катастрофы
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F62.1,Стойкое изменение личности после психического заболевания
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F62.8,Другие стойкие изменения личности
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F62.9,Стойкое изменение личности неуточненное
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F63,Расстройства привычек и влечений
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F63.0,Патологическое влечение к азартным играм
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F63.1,Патологическое влечение к поджогам [пиромания]
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F63.2,Патологическое влечение к воровству [клептомания]
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F63.3,Трихотилломания
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F63.8,Другие расстройства привычек и влечений
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F63.9,Расстройство привычек и влечений неуточненное
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F64,Расстройства половой идентификации
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F64.0,Транссексуализм
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F64.1,Трансвестизм двойной роли
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F64.2,Расстройство половой идентификации в детском возрасте
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F64.8,Другое расстройство половой идентификации
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F64.9,"Расстройство половой идентификации, неуточненное"
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65,Расстройства сексуального предпочтения
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.0,Фетишизм
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.1,Фетишистский трансвертизм
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.2,Эсгибиционизм
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.3,Вуайеризм
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.4,Педофилия
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.5,Садомазохизм
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.6,Множественные расстройства сексуального предпочтения
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.8,Другие расстройства сексуального предпочтения
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F65.9,Расстройство сексуального предпочтения неуточненное
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F66,"Психологические и поведенческие расстройства, связанные с половым развитием и ориентацией"
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F66.0,Расстройство сексуального созревания
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F66.1,Эгодистоническая половая ориентация
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F66.2,Расстройство сексуальных отношений
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F66.8,Другие расстройства психосексуального развития
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F66.9,Расстройство психосексуального развития неуточненное
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F68,Другие расстройства личности и поведения в зрелом возрасте
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F68.0,Преувеличение соматической симптоматики по психологическим причинам
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F68.1,Умышленное вызывание или симулирование симптомов или инвалидности физического или психологического характера [поддельное нарушение]
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F68.8,Другие уточненные расстройства личности и поведения в зрелом возрасте
V,Психические расстройства и расстройства поведения,(F60-F69),Расстройства личности и поведения в зрелом возрасте,F69,Расстройство личности и поведения в зрелом возрасте неуточненное
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F70,Умственная отсталость легкой степени
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F70.0,Умственная отсталость легкой степени - с указанием на отсутствие и слабую выраженность нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F70.1,"Умственная отсталость легкой степени - значительное нарушение поведения, требующее ухода и лечения"
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F70.8,Умственная отсталость легкой степени - другие нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F70.9,Умственная отсталость легкой степени - без указаний на нарушение поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F71,Умственная отсталость умеренная
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F71.0,Умственная отсталость умеренная - с указанием на отсутствие и слабую выраженность нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F71.1,Умственная отсталость умеренная - значительное нарушение поведения требующее ухода и лечения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F71.8,Умственная отсталость умеренная - другие нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F71.9,Умственная отсталость умеренная - без указаний на нарушение поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F72,Умственная отсталость тяжелая
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F72.0,Умственная отсталость тяжелая - с указанием на отсутствие и слабую выраженность нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F72.1,Умственная отсталость тяжелая - значительное нарушение поведения требующее ухода и лечения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F72.8,Умственная отсталость тяжелая - другие нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F72.9,Умственная отсталость тяжелая - без указаний на нарушение поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F73,Умственная отсталость глубокая
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F73.0,Умственная отсталость глубокая - с указанием на отсутствие и слабую выраженность нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F73.1,Умственная отсталость глубокая - значительное нарушение поведения требующее ухода и лечения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F73.8,Умственная отсталость глубокая - другие нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F73.9,Умственная отсталость глубокая - без указаний на нарушение поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F78,Другие формы умственной отсталости
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F78.0,Другие формы умственной отсталости - с указанием на отсутствие и слабую выраженность нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F78.1,Другие формы умственной отсталости - значительное нарушение поведения требующее ухода и лечения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F78.8,Другие формы умственной отсталости - другие нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F78.9,Другие формы умственной отсталости - без указаний на нарушение поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F79,Умственная отсталость неуточненная
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F79.0,Умственная отсталость неуточненная - с указанием на отсутствие и слабую выраженность нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F79.1,Умственная отсталость неуточненная - значительное нарушение поведения требующее ухода и лечения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F79.8,Умственная отсталость неуточненная - другие нарушения поведения
V,Психические расстройства и расстройства поведения,(F70-F79),Умственная отсталость,F79.9,Умственная отсталость неуточненная - без указаний на нарушение поведения
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F80,Специфические расстройства развития речи и языка
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F80.0,Специфическое расстройство речевой артикуляции
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F80.1,Расстройство экспрессивной речи
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F80.2,Расстройство рецептивной речи
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F80.3,Приобретенная афазия с эпилепсией [Ландау-Клефнера]
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F80.8,Другие расстройства развития речи и языка
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F80.9,Расстройства развития речи и языка неуточненные
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F81,Специфические расстройства развития учебных навыков
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F81.0,Специфическое расстройство чтения
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F81.1,Специфическое расстройство спеллингования
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F81.2,Специфическое расстройство арифметических навыков
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F81.3,Смешанное расстройство учебных навыков
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F81.8,Другие расстройства развития учебных навыков
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F81.9,Расстройство развития учебных навыков неуточненное
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F82,Специфические расстройства развития моторной функции
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F83,Смешанные специфические расстройства психологического развития
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84,Общие расстройства психологического характера
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.0,Детский аутизм
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.1,Атипичный аутизм
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.2,Синдром Ретта
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.3,Другое дезентегративное расстройство детского возраста
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.4,"Гиперактивное расстройство, сочетающееся с умственной отсталостью и стереотипными движениями"
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.5,Синдром Аспергера
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.8,Другие общие расстройства развития
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F84.9,Общее расстройство развития неуточненное
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F88,Другие расстройства психологического развития
V,Психические расстройства и расстройства поведения,(F80-F89),Расстройства психологического развития,F89,Расстройство психологического развития неуточненное
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F90,Гиперкинетические расстройства
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F90.0,Нарушение активности и внимания
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F90.1,Гиперкинетическое расстройство поведения
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F90.8,Другие гиперкинетические расстройства
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F90.9,Гиперкинетическое расстройство неуточненное
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F91,Расстройства поведения
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F91.0,"Расстройство поведения, ограниченное рамками семьи"
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F91.1,Несоциализированное расстройство поведения
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F91.2,Социализированное расстройство поведения
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F91.3,Вызывающее оппозиционное расстройство
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F91.8,Другие расстройства поведения
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F91.9,Расстройство поведения неуточненное
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F92,Смешанные расстройства поведения и эмоций
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F92.0,Депрессивное расстройство поведения
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F92.8,Другие смешанные расстройства поведения и эмоций
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F92.9,Смешанное расстройство поведения и эмоций неуточненное
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F93,"Эмоциональные расстройства, начало которых специфично для детского возраста"
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F93.0,"Тревожное расстройство у детей, вызванное разлукой"
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F93.1,Фобическое тревожное расстройство в детском возрасте
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F93.2,Социальное тревожное расстройство в детском возрасте
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F93.3,Расстройство сиблингового соперничества
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F93.8,Другие эмоциональные расстройства в детском возрасте
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F93.9,Эмоциональное расстройство в детском возрасте неуточненное
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F94,"Расстройства социального функционирования, начало которых характерно для детского и подросткового возрастов"
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F94.0,Элективный мутизм
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F94.1,Реактивное расстройство привязанностей в детском возрасте
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F94.2,Расстройство привязанностей в детском возрасте по расторможенному типу
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F94.8,Другие расстройства социального функционирования в детском возрасте
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F94.9,Расстройство социального функционирования в детском возрасте неуточненное
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F95,Тики
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F95.0,Транзиторные тики
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F95.1,Хронические моторные тики или вокализмы
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F95.2,Комбинирование вокализмов и множественных моторных тиков [синдром де ла Туретта]
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F95.8,Другие тики
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F95.9,Тики неуточненные
V,Психические расстройства и расстройства поведения,(F90-F98),"Эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте",F98,"Другие эмоциональные расстройства и расстройства поведения, начинающиеся обычно в детском и подростковом возрасте"
